"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","MANTA_col","Pot_MANTA","tcomp_MANTA","MANOVA_col","Pot_MANOVA","tcomp_MANOVA","δ Potencia (%)","RPD Potencia (%)"
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.0875,1000,"MANTA",0.265,1.03715777397156,"MANOVA",0.175,0.659694671630859,9,40.9090909090909
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.0875,1000,"MANTA",0.262,1.02594017982483,"MANOVA",0.181,0.656283378601074,8.1,36.568848758465
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.0875,1000,"MANTA",0.052,1.08833289146423,"MANOVA",0.049,0.728711366653442,0.3,5.94059405940593
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.0875,1000,"MANTA",0.263,1.06603026390076,"MANOVA",0.177,0.657138347625732,8.6,39.0909090909091
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.0875,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.0875,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.0875,1000,"MANTA",0.213,1.05110263824463,"MANOVA",0.16,0.670064210891724,5.3,28.4182305630027
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.0875,1000,"MANTA",0.219,1.0166654586792,"MANOVA",0.164,0.670685768127441,5.5,28.7206266318538
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.0875,1000,"MANTA",0.065,1.07288455963135,"MANOVA",0.045,0.717985153198242,2,36.3636363636364
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.0875,1000,"MANTA",0.221,1.02613520622253,"MANOVA",0.165,0.67147707939148,5.6,29.0155440414508
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.0875,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.0875,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.0875,1000,"MANTA",0.205,1.03273296356201,"MANOVA",0.147,0.904393196105957,5.8,32.9545454545455
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.0875,1000,"MANTA",0.204,1.04939126968384,"MANOVA",0.15,0.668152809143066,5.4,30.5084745762712
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.0875,1000,"MANTA",0.042,1.05591106414795,"MANOVA",0.044,0.74919056892395,0.199999999999999,4.65116279069766
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.0875,1000,"MANTA",0.205,1.03171515464783,"MANOVA",0.151,0.647167682647705,5.4,30.3370786516854
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.0875,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.0875,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0,0.105,1000,"MANTA",0.428,1.02555274963379,"MANOVA",0.442,0.666867971420288,1.4,3.2183908045977
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0,0.105,1000,"MANTA",0.416,1.04435253143311,"MANOVA",0.444,0.655296087265015,2.8,6.51162790697675
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0,0.105,1000,"MANTA",0.044,1.06815147399902,"MANOVA",0.046,0.726075410842896,0.2,4.44444444444445
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0,0.105,1000,"MANTA",0.425,1.06935882568359,"MANOVA",0.448,0.66527795791626,2.3,5.26918671248569
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.2,0.105,1000,"MANTA",0.382,1.6381618976593,"MANOVA",0.303,0.689936876296997,7.9,23.0656934306569
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.2,0.105,1000,"MANTA",0.379,1.02251696586609,"MANOVA",0.305,0.686117887496948,7.4,21.6374269005848
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.2,0.105,1000,"MANTA",0.063,1.30929231643677,"MANOVA",0.05,0.723357915878296,1.3,23.0088495575221
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.2,0.105,1000,"MANTA",0.385,1.03015613555908,"MANOVA",0.302,0.676388025283813,8.3,24.1630276564774
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.2,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.2,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.105,1000,"MANTA",0.375,1.05593657493591,"MANOVA",0.255,0.661671876907349,12,38.0952380952381
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.105,1000,"MANTA",0.369,1.0511908531189,"MANOVA",0.251,0.648859977722168,11.8,38.0645161290323
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.105,1000,"MANTA",0.052,1.13105225563049,"MANOVA",0.048,0.713709115982056,0.4,7.99999999999999
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.105,1000,"MANTA",0.37,1.04782629013062,"MANOVA",0.256,0.655967235565186,11.4,36.4217252396166
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.105,1000,"MANTA",0.287,1.03422427177429,"MANOVA",0.21,0.676172494888306,7.7,30.9859154929577
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.105,1000,"MANTA",0.292,1.01172399520874,"MANOVA",0.219,0.69045877456665,7.3,28.5714285714286
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.105,1000,"MANTA",0.062,1.05223107337952,"MANOVA",0.051,0.732876777648926,1.1,19.4690265486726
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.105,1000,"MANTA",0.291,1.05006003379822,"MANOVA",0.211,0.662176847457886,8,31.8725099601594
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.105,1000,"MANTA",0.282,1.04335808753967,"MANOVA",0.195,0.666883230209351,8.7,36.4779874213836
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.105,1000,"MANTA",0.271,1.03105068206787,"MANOVA",0.201,0.663303375244141,7,29.6610169491525
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.105,1000,"MANTA",0.044,1.06875824928284,"MANOVA",0.045,0.943986892700195,0.1,2.24719101123596
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.105,1000,"MANTA",0.276,1.05329751968384,"MANOVA",0.199,0.653815507888794,7.7,32.421052631579
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0,0.1225,1000,"MANTA",0.57,1.02574110031128,"MANOVA",0.578,0.668461561203003,0.800000000000001,1.39372822299652
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0,0.1225,1000,"MANTA",0.563,1.02764558792114,"MANOVA",0.576,0.656890153884888,1.3,2.28270412642669
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0,0.1225,1000,"MANTA",0.046,1.07323288917542,"MANOVA",0.047,0.71869421005249,0.1,2.1505376344086
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0,0.1225,1000,"MANTA",0.567,1.09455633163452,"MANOVA",0.575,0.645216703414917,0.800000000000001,1.40105078809107
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.2,0.1225,1000,"MANTA",0.497,1.07086610794067,"MANOVA",0.423,0.655350685119629,7.4,16.0869565217391
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.2,0.1225,1000,"MANTA",0.498,1.26561164855957,"MANOVA",0.429,0.658634901046753,6.9,14.8867313915858
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.2,0.1225,1000,"MANTA",0.066,1.12885212898254,"MANOVA",0.055,0.705914735794067,1.1,18.1818181818182
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.2,0.1225,1000,"MANTA",0.498,1.02907395362854,"MANOVA",0.426,0.682053565979004,7.2,15.5844155844156
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.2,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.2,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.1225,1000,"MANTA",0.504,1.05394911766052,"MANOVA",0.352,0.664235353469849,15.2,35.5140186915888
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.1225,1000,"MANTA",0.497,1.07124257087708,"MANOVA",0.354,0.635722875595093,14.3,33.6075205640423
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.1225,1000,"MANTA",0.056,1.05823969841003,"MANOVA",0.049,0.944078922271729,0.7,13.3333333333333
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.1225,1000,"MANTA",0.504,1.01744794845581,"MANOVA",0.356,0.675658226013184,14.8,34.4186046511628
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.1225,1000,"MANTA",0.394,1.07875490188599,"MANOVA",0.276,0.661203622817993,11.8,35.2238805970149
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.1225,1000,"MANTA",0.399,1.03946709632874,"MANOVA",0.277,0.657047271728516,12.2,36.094674556213
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.1225,1000,"MANTA",0.062,1.08402705192566,"MANOVA",0.053,0.720982313156128,0.9,15.6521739130435
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.1225,1000,"MANTA",0.398,1.04285573959351,"MANOVA",0.28,0.664057731628418,11.8,34.8082595870206
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.1225,1000,"MANTA",0.382,1.05515789985657,"MANOVA",0.268,0.657090187072754,11.4,35.0769230769231
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.1225,1000,"MANTA",0.378,1.04257154464722,"MANOVA",0.266,0.679176807403564,11.2,34.7826086956522
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.1225,1000,"MANTA",0.047,1.0728702545166,"MANOVA",0.046,0.783687114715576,0.1,2.1505376344086
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.1225,1000,"MANTA",0.38,1.66836142539978,"MANOVA",0.266,0.67073130607605,11.4,35.2941176470588
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0,0.14,1000,"MANTA",0.698,1.02987623214722,"MANOVA",0.734,0.666613578796387,3.6,5.02793296089386
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0,0.14,1000,"MANTA",0.698,1.23864269256592,"MANOVA",0.722,0.664107084274292,2.4,3.38028169014085
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0,0.14,1000,"MANTA",0.049,1.08425116539001,"MANOVA",0.048,0.698714256286621,0.1,2.06185567010309
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0,0.14,1000,"MANTA",0.697,1.03079962730408,"MANOVA",0.728,0.663112163543701,3.1,4.35087719298246
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.2,0.14,1000,"MANTA",0.65,1.03987574577332,"MANOVA",0.554,0.658144950866699,9.6,15.9468438538206
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.2,0.14,1000,"MANTA",0.65,1.05815577507019,"MANOVA",0.546,0.654446601867676,10.4,17.3913043478261
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.2,0.14,1000,"MANTA",0.068,1.07687425613403,"MANOVA",0.058,0.708878755569458,1,15.8730158730159
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.2,0.14,1000,"MANTA",0.654,1.04125714302063,"MANOVA",0.549,0.653547525405884,10.5,17.4563591022444
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.2,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.2,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.14,1000,"MANTA",0.62,1.04633593559265,"MANOVA",0.469,0.668862581253052,15.1,27.7318640955005
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.14,1000,"MANTA",0.622,1.03852415084839,"MANOVA",0.474,0.867338180541992,14.8,27.007299270073
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.14,1000,"MANTA",0.056,1.0639762878418,"MANOVA",0.052,0.745271444320679,0.4,7.40740740740741
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.14,1000,"MANTA",0.621,1.06404256820679,"MANOVA",0.475,0.646523475646973,14.6,26.6423357664234
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.14,1000,"MANTA",0.504,1.07835054397583,"MANOVA",0.363,0.674767255783081,14.1,32.5259515570934
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.14,1000,"MANTA",0.501,1.02656173706055,"MANOVA",0.361,0.673346042633057,14,32.4825986078886
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.14,1000,"MANTA",0.062,1.03257322311401,"MANOVA",0.053,0.752225399017334,0.9,15.6521739130435
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.14,1000,"MANTA",0.502,1.01824045181274,"MANOVA",0.361,0.672309160232544,14.1,32.6767091541136
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.14,1000,"MANTA",0.494,1.06682538986206,"MANOVA",0.361,0.67754602432251,13.3,31.1111111111111
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.14,1000,"MANTA",0.484,1.01592707633972,"MANOVA",0.364,0.680894613265991,12,28.3018867924528
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.14,1000,"MANTA",0.051,1.07102751731873,"MANOVA",0.049,0.736689329147339,0.199999999999999,3.99999999999999
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.14,1000,"MANTA",0.489,1.042072057724,"MANOVA",0.362,0.627999067306519,12.7,29.8472385428907
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0,0.1575,1000,"MANTA",0.822,1.07887744903564,"MANOVA",0.841,0.676513433456421,1.9,2.28502705953097
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0,0.1575,1000,"MANTA",0.827,1.03681945800781,"MANOVA",0.841,0.663904905319214,1.4,1.67865707434053
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0,0.1575,1000,"MANTA",0.05,1.05282711982727,"MANOVA",0.049,0.726458787918091,0.1,2.02020202020202
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0,0.1575,1000,"MANTA",0.824,1.01534390449524,"MANOVA",0.839,0.872164726257324,1.5,1.80396873120866
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0,0.1575,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0,0.1575,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.2,0.1575,1000,"MANTA",0.777,1.04726815223694,"MANOVA",0.701,0.661582708358765,7.60000000000001,10.2841677943167
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.2,0.1575,1000,"MANTA",0.776,1.04094219207764,"MANOVA",0.7,1.06582474708557,7.60000000000001,10.2981029810298
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.2,0.1575,1000,"MANTA",0.071,1.36860418319702,"MANOVA",0.058,0.721027851104736,1.3,20.1550387596899
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.2,0.1575,1000,"MANTA",0.772,1.04845356941223,"MANOVA",0.698,0.657620906829834,7.40000000000001,10.0680272108844
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.2,0.1575,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.2,0.1575,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.1575,1000,"MANTA",0.73,1.03372836112976,"MANOVA",0.593,0.667344808578491,13.7,20.7105064247921
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.1575,1000,"MANTA",0.729,1.02081513404846,"MANOVA",0.583,0.672382831573486,14.6,22.2560975609756
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.1575,1000,"MANTA",0.056,1.07964825630188,"MANOVA",0.052,0.735366582870483,0.4,7.40740740740741
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.1575,1000,"MANTA",0.728,1.00033783912659,"MANOVA",0.587,0.670531272888184,14.1,21.4448669201521
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.1575,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.4,0.1575,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.1575,1000,"MANTA",0.613,1.04966855049133,"MANOVA",0.463,0.658029556274414,15,27.8810408921933
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.1575,1000,"MANTA",0.613,1.2465991973877,"MANOVA",0.465,0.637469530105591,14.8,27.4582560296846
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.1575,1000,"MANTA",0.067,1.1102123260498,"MANOVA",0.053,0.727312564849854,1.4,23.3333333333333
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.1575,1000,"MANTA",0.613,1.43599319458008,"MANOVA",0.461,0.645492553710938,15.2,28.3054003724395
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.1575,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.6,0.1575,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.1575,1000,"MANTA",0.583,1.0625114440918,"MANOVA",0.466,0.667239189147949,11.7,22.3069590085796
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.1575,1000,"MANTA",0.583,1.03387212753296,"MANOVA",0.463,0.64571475982666,12,22.944550669216
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.1575,1000,"MANTA",0.053,1.07817983627319,"MANOVA",0.05,0.726218461990356,0.3,5.82524271844659
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.1575,1000,"MANTA",0.584,1.09677028656006,"MANOVA",0.462,0.645878076553345,12.2,23.3269598470363
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.1575,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0.8,0.1575,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0,0.175,1000,"MANTA",0.909,1.04506206512451,"MANOVA",0.914,0.679839611053467,0.5,0.548546352166759
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT1",3,NA,NA,0,0.175,1000,"MANTA",0.908,1.03945875167847,"MANOVA",0.912,0.647913932800293,0.4,0.43956043956044
