"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","MANTA_col","Pot_MANTA","tcomp_MANTA","MANOVA_col","Pot_MANOVA","tcomp_MANOVA","δ Potencia (%)","RPD Potencia (%)"
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.45,1000,"MANTA",0.999,1.14850425720215,"MANOVA",0.995,0.714282512664795,0.4,0.401203610832498
"Normalización Min- Max","mvnorm",0.001,1000,300,"equal",3,NA,NA,0.8,0.45,1000,"MANTA",0.999,1.15034079551697,"MANOVA",0.995,0.673003196716309,0.4,0.401203610832498
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0,1000,"MANTA",0.001,1.15161609649658,"MANOVA",0,0.771686315536499,0.1,200
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0,1000,"MANTA",0.001,1.13004279136658,"MANOVA",0,0.713484525680542,0.1,200
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0,1000,"MANTA",0,1.10680389404297,"MANOVA",0,0.798611164093018,0,NA
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0,1000,"MANTA",0.001,1.10213732719421,"MANOVA",0,0.711462259292603,0.1,200
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0,1000,"MANTA",0,1.44839119911194,"MANOVA",0,0.749664545059204,0,NA
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0,1000,"MANTA",0,1.08671450614929,"MANOVA",0,0.76102876663208,0,NA
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0,1000,"MANTA",0.001,1.14223122596741,"MANOVA",0,0.676907300949097,0.1,200
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0,1000,"MANTA",0.001,1.10619306564331,"MANOVA",0,0.794141530990601,0.1,200
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0,1000,"MANTA",0.001,1.14784264564514,"MANOVA",0,0.8106529712677,0.1,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0,1000,"MANTA",0.001,1.0878050327301,"MANOVA",0,0.713080167770386,0.1,200
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0,1000,"MANTA",0,1.15796327590942,"MANOVA",0,0.710773706436157,0,NA
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0,1000,"MANTA",0,1.08436012268066,"MANOVA",0,0.714108467102051,0,NA
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0,1000,"MANTA",0.001,1.06421685218811,"MANOVA",0,0.737182140350342,0.1,200
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0,1000,"MANTA",0.001,1.07507562637329,"MANOVA",0,0.692750692367554,0.1,200
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0,1000,"MANTA",0.001,1.2302393913269,"MANOVA",0.002,0.719956874847412,0.1,66.6666666666667
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0,1000,"MANTA",0.001,1.14393663406372,"MANOVA",0,0.650838375091553,0.1,200
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0,1000,"MANTA",0,1.13901400566101,"MANOVA",0,0.695124387741089,0,NA
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0,1000,"MANTA",0,1.20038771629333,"MANOVA",0,0.713403224945068,0,NA
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0,1000,"MANTA",0.001,1.12849020957947,"MANOVA",0,0.699317216873169,0.1,200
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0,1000,"MANTA",0,1.08831882476807,"MANOVA",0,0.731499910354614,0,NA
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0,1000,"MANTA",0.001,1.12368631362915,"MANOVA",0,0.915900945663452,0.1,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0,1000,"MANTA",0.001,1.0843517780304,"MANOVA",0,0.752935409545898,0.1,200
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0,1000,"MANTA",0.001,1.10772609710693,"MANOVA",0,1.14706683158875,0.1,200
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0,1000,"MANTA",0.001,1.06648826599121,"MANOVA",0,0.736307621002197,0.1,200
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0,1000,"MANTA",0.001,1.09059309959412,"MANOVA",0,0.716106414794922,0.1,200
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0,1000,"MANTA",0.001,1.21130394935608,"MANOVA",0,0.715952396392822,0.1,200
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0,1000,"MANTA",0.001,1.15246272087097,"MANOVA",0,0.781414985656738,0.1,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0,1000,"MANTA",0.001,1.15963768959045,"MANOVA",0,0.734005212783813,0.1,200
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0,1000,"MANTA",0.001,1.10247468948364,"MANOVA",0,0.712316274642944,0.1,200
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0,1000,"MANTA",0.001,1.10845851898193,"MANOVA",0,0.691861629486084,0.1,200
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.03,1000,"MANTA",0.005,1.2650785446167,"MANOVA",0.008,0.720760107040405,0.3,46.1538461538462
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.03,1000,"MANTA",0.005,1.07019901275635,"MANOVA",0.007,0.716105699539185,0.2,33.3333333333333
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.03,1000,"MANTA",0,1.52086687088013,"MANOVA",0.001,0.743742227554321,0.1,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.03,1000,"MANTA",0.005,1.1313898563385,"MANOVA",0.007,0.733116388320923,0.2,33.3333333333333
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.03,1000,"MANTA",0.008,1.08234524726868,"MANOVA",0.008,0.776814222335815,0,0
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.03,1000,"MANTA",0.007,1.0814197063446,"MANOVA",0.008,0.692692279815674,0.1,13.3333333333333
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.03,1000,"MANTA",0.007,1.14462780952454,"MANOVA",0.008,0.699437856674194,0.1,13.3333333333333
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.03,1000,"MANTA",0.007,1.18305778503418,"MANOVA",0.008,0.694442749023438,0.1,13.3333333333333
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.03,1000,"MANTA",0.001,1.19412803649902,"MANOVA",0,0.761720180511475,0.1,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.03,1000,"MANTA",0.007,1.15463972091675,"MANOVA",0.008,0.734088659286499,0.1,13.3333333333333
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.03,1000,"MANTA",0.009,1.09239220619202,"MANOVA",0.008,0.671793699264526,0.0999999999999999,11.7647058823529
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.03,1000,"MANTA",0.008,1.09876561164856,"MANOVA",0.008,0.711194515228271,0,0
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.03,1000,"MANTA",0.002,1.10936427116394,"MANOVA",0.004,0.699562788009644,0.2,66.6666666666667
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.03,1000,"MANTA",0.003,1.10758280754089,"MANOVA",0.004,0.695923805236816,0.1,28.5714285714286
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.03,1000,"MANTA",0.001,1.17254376411438,"MANOVA",0.002,0.805678367614746,0.1,66.6666666666667
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.03,1000,"MANTA",0.003,1.18360686302185,"MANOVA",0.004,0.694348096847534,0.1,28.5714285714286
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.03,1000,"MANTA",0.004,1.10408210754395,"MANOVA",0.004,0.731333017349243,0,0
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.03,1000,"MANTA",0.004,1.09763765335083,"MANOVA",0.004,0.776844501495361,0,0
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.03,1000,"MANTA",0.007,1.10363030433655,"MANOVA",0.004,0.717147588729858,0.3,54.5454545454546
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.03,1000,"MANTA",0.007,1.08926749229431,"MANOVA",0.004,0.733551502227783,0.3,54.5454545454546
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.03,1000,"MANTA",0.002,1.18859243392944,"MANOVA",0.004,0.759876489639282,0.2,66.6666666666667
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.03,1000,"MANTA",0.007,1.08337187767029,"MANOVA",0.004,0.691159963607788,0.3,54.5454545454546
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.03,1000,"MANTA",0.007,1.22891235351562,"MANOVA",0.004,0.731263160705566,0.3,54.5454545454546
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.03,1000,"MANTA",0.008,1.1403112411499,"MANOVA",0.004,1.0618314743042,0.4,66.6666666666667
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.03,1000,"MANTA",0.007,1.08543252944946,"MANOVA",0.004,0.718737125396729,0.3,54.5454545454546
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.03,1000,"MANTA",0.007,1.10916304588318,"MANOVA",0.004,0.733181715011597,0.3,54.5454545454546
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.03,1000,"MANTA",0,1.11076092720032,"MANOVA",0.002,0.801316261291504,0.2,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.03,1000,"MANTA",0.007,1.0672550201416,"MANOVA",0.004,0.875930070877075,0.3,54.5454545454546
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.03,1000,"MANTA",0.008,1.15059041976929,"MANOVA",0.004,0.692060470581055,0.4,66.6666666666667
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.03,1000,"MANTA",0.007,1.08558797836304,"MANOVA",0.004,0.731844425201416,0.3,54.5454545454546
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.06,1000,"MANTA",0.04,1.14411067962646,"MANOVA",0.105,0.735850095748901,6.5,89.6551724137931
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.06,1000,"MANTA",0.043,1.1100161075592,"MANOVA",0.105,0.713897943496704,6.2,83.7837837837838
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.06,1000,"MANTA",0,1.10783910751343,"MANOVA",0.001,0.761402130126953,0.1,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.06,1000,"MANTA",0.043,1.22116470336914,"MANOVA",0.105,0.715857744216919,6.2,83.7837837837838
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.06,1000,"MANTA",0.115,1.10288524627686,"MANOVA",0.105,0.730756998062134,1,9.0909090909091
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.06,1000,"MANTA",0.109,1.49506163597107,"MANOVA",0.105,0.691807985305786,0.4,3.73831775700935
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.06,1000,"MANTA",0.036,1.15157842636108,"MANOVA",0.04,0.697280883789062,0.4,10.5263157894737
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.06,1000,"MANTA",0.036,1.10570454597473,"MANOVA",0.04,0.713627338409424,0.4,10.5263157894737
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.06,1000,"MANTA",0.001,1.12552738189697,"MANOVA",0,0.78018593788147,0.1,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.06,1000,"MANTA",0.036,1.15333151817322,"MANOVA",0.041,0.711392641067505,0.5,12.987012987013
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.06,1000,"MANTA",0.093,1.10988855361938,"MANOVA",0.04,0.693446159362793,5.3,79.6992481203008
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.06,1000,"MANTA",0.088,1.07863593101501,"MANOVA",0.04,0.809262752532959,4.8,75
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.06,1000,"MANTA",0.038,1.12256097793579,"MANOVA",0.029,0.749703645706177,0.9,26.865671641791
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.06,1000,"MANTA",0.037,1.11312532424927,"MANOVA",0.028,0.672889232635498,0.9,27.6923076923077
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.06,1000,"MANTA",0.001,1.12675309181213,"MANOVA",0.002,0.779768466949463,0.1,66.6666666666667
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.06,1000,"MANTA",0.037,1.10229253768921,"MANOVA",0.028,0.713297843933105,0.9,27.6923076923077
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.06,1000,"MANTA",0.062,1.08215808868408,"MANOVA",0.029,0.709127426147461,3.3,72.5274725274725
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.06,1000,"MANTA",0.061,1.15593123435974,"MANOVA",0.029,0.730838060379028,3.2,71.1111111111111
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.06,1000,"MANTA",0.03,1.12239122390747,"MANOVA",0.029,0.697074890136719,0.0999999999999997,3.38983050847457
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.06,1000,"MANTA",0.029,1.12575316429138,"MANOVA",0.029,1.17794251441956,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.06,1000,"MANTA",0.001,1.12632727622986,"MANOVA",0.003,0.760830402374268,0.2,100
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.06,1000,"MANTA",0.03,1.10631585121155,"MANOVA",0.029,0.811697959899902,0.0999999999999997,3.38983050847457
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.06,1000,"MANTA",0.049,1.07917881011963,"MANOVA",0.029,0.712380409240723,2,51.2820512820513
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.06,1000,"MANTA",0.046,1.12005233764648,"MANOVA",0.029,0.671581506729126,1.7,45.3333333333333
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.06,1000,"MANTA",0.024,1.10835146903992,"MANOVA",0.039,0.717018842697144,1.5,47.6190476190476
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.06,1000,"MANTA",0.023,1.09187912940979,"MANOVA",0.04,0.762723445892334,1.7,53.968253968254
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.06,1000,"MANTA",0,1.16801929473877,"MANOVA",0.002,0.780344247817993,0.2,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.06,1000,"MANTA",0.023,1.09778594970703,"MANOVA",0.041,0.721762180328369,1.8,56.25
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.06,1000,"MANTA",0.032,1.18364953994751,"MANOVA",0.039,0.691369295120239,0.7,19.7183098591549
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.06,1000,"MANTA",0.036,1.12524747848511,"MANOVA",0.039,0.710944175720215,0.3,8.00000000000001
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.09,1000,"MANTA",0.265,1.10685062408447,"MANOVA",0.454,0.699518203735352,18.9,52.5730180806676
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.09,1000,"MANTA",0.258,1.50188708305359,"MANOVA",0.452,0.713028907775879,19.4,54.6478873239437
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.09,1000,"MANTA",0,1.18203902244568,"MANOVA",0.001,0.802515029907227,0.1,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.09,1000,"MANTA",0.259,1.08686876296997,"MANOVA",0.456,0.693014144897461,19.7,55.1048951048951
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.09,1000,"MANTA",0.49,1.12849140167236,"MANOVA",0.454,0.741509914398193,3.6,7.62711864406779
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.09,1000,"MANTA",0.468,1.08400249481201,"MANOVA",0.454,0.693299293518066,1.4,3.03687635574838
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.09,1000,"MANTA",0.239,1.1215660572052,"MANOVA",0.282,0.71945858001709,4.3,16.5067178502879
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.09,1000,"MANTA",0.235,1.06591582298279,"MANOVA",0.281,0.732059478759766,4.6,17.8294573643411
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.09,1000,"MANTA",0.001,1.12610244750977,"MANOVA",0,0.789900064468384,0.1,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.09,1000,"MANTA",0.237,1.10322833061218,"MANOVA",0.284,0.710818290710449,4.7,18.042226487524
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.09,1000,"MANTA",0.438,1.17295575141907,"MANOVA",0.282,0.671170473098755,15.6,43.3333333333333
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.09,1000,"MANTA",0.428,1.09701013565063,"MANOVA",0.282,0.690941333770752,14.6,41.1267605633803
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.09,1000,"MANTA",0.185,1.18487906455994,"MANOVA",0.184,0.740350723266602,0.1,0.542005420054201
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.09,1000,"MANTA",0.19,1.07034969329834,"MANOVA",0.184,0.733058214187622,0.6,3.20855614973262
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.09,1000,"MANTA",0.001,1.11023879051208,"MANOVA",0.002,0.802062273025513,0.1,66.6666666666667
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.09,1000,"MANTA",0.189,1.15401816368103,"MANOVA",0.186,0.692620038986206,0.3,1.6
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.09,1000,"MANTA",0.303,1.06523418426514,"MANOVA",0.184,0.732600450515747,11.9,48.870636550308
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.09,1000,"MANTA",0.305,1.08520746231079,"MANOVA",0.184,0.692659854888916,12.1,49.4887525562372
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.09,1000,"MANTA",0.145,1.20460343360901,"MANOVA",0.151,0.700429677963257,0.6,4.05405405405406
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.09,1000,"MANTA",0.143,1.11791896820068,"MANOVA",0.155,0.733700513839722,1.2,8.05369127516779
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.09,1000,"MANTA",0.002,1.20727229118347,"MANOVA",0.002,0.763667106628418,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.09,1000,"MANTA",0.145,1.08853936195374,"MANOVA",0.151,1.081378698349,0.6,4.05405405405406
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.09,1000,"MANTA",0.237,1.06175136566162,"MANOVA",0.151,0.691003084182739,8.6,44.3298969072165
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.09,1000,"MANTA",0.231,1.14350628852844,"MANOVA",0.151,0.73375415802002,8,41.8848167539267
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.09,1000,"MANTA",0.105,1.18104290962219,"MANOVA",0.187,0.696763038635254,8.2,56.1643835616438
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.09,1000,"MANTA",0.107,1.12374305725098,"MANOVA",0.187,0.732325315475464,8,54.421768707483
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.09,1000,"MANTA",0,1.25010228157043,"MANOVA",0.003,0.761003494262695,0.3,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.09,1000,"MANTA",0.104,1.11111855506897,"MANOVA",0.185,0.691131591796875,8.1,56.0553633217993
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.09,1000,"MANTA",0.168,1.10612630844116,"MANOVA",0.187,0.710641860961914,1.9,10.7042253521127
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.8,0.09,1000,"MANTA",0.174,1.11736869812012,"MANOVA",0.187,0.710524797439575,1.3,7.202216066482
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.12,1000,"MANTA",0.7,1.08496165275574,"MANOVA",0.887,0.744501352310181,18.7,23.5664776307498
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.12,1000,"MANTA",0.694,1.08966040611267,"MANOVA",0.884,0.71343731880188,19,24.0811153358682
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.12,1000,"MANTA",0,1.31915140151978,"MANOVA",0.001,0.785689115524292,0.1,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.12,1000,"MANTA",0.695,1.07084250450134,"MANOVA",0.885,0.736014366149902,19,24.0506329113924
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.12,1000,"MANTA",0.9,1.09958076477051,"MANOVA",0.887,0.691242933273315,1.3,1.45495243424734
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0,0.12,1000,"MANTA",0.894,1.50784802436829,"MANOVA",0.887,0.70182204246521,0.700000000000001,0.786075238629984
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.12,1000,"MANTA",0.674,1.10114407539368,"MANOVA",0.742,0.726018190383911,6.8,9.60451977401129
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.12,1000,"MANTA",0.673,1.13002514839172,"MANOVA",0.741,0.71307110786438,6.8,9.61810466760961
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.12,1000,"MANTA",0.001,1.14779376983643,"MANOVA",0,0.760411262512207,0.1,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.12,1000,"MANTA",0.676,1.08387398719788,"MANOVA",0.744,0.828769445419312,6.8,9.57746478873239
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.12,1000,"MANTA",0.868,1.15390944480896,"MANOVA",0.742,0.729660749435425,12.6,15.6521739130435
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.2,0.12,1000,"MANTA",0.861,1.1004855632782,"MANOVA",0.742,0.672784566879272,11.9,14.8471615720524
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.12,1000,"MANTA",0.495,1.17472624778748,"MANOVA",0.528,0.718611478805542,3.3,6.45161290322581
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.12,1000,"MANTA",0.492,1.11584067344666,"MANOVA",0.532,0.703924179077148,4,7.81250000000001
"Transformación Centered Log Ratio (clr)","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.12,1000,"MANTA",0.001,1.1501042842865,"MANOVA",0.002,0.761378765106201,0.1,66.6666666666667
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.12,1000,"MANTA",0.495,1.11336064338684,"MANOVA",0.533,0.732770442962646,3.8,7.39299610894942
"Escalado de datos por desviación típica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.12,1000,"MANTA",0.706,1.10590577125549,"MANOVA",0.528,0.711679935455322,17.8,28.8492706645057
"Normalización Min- Max","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.4,0.12,1000,"MANTA",0.69,1.18701100349426,"MANOVA",0.528,0.716197729110718,16.2,26.6009852216749
"Datos sin transformar","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.12,1000,"MANTA",0.43,1.12897396087646,"MANOVA",0.469,0.716436862945557,3.9,8.67630700778642
"Transformación logarítmica","mvnorm",0.001,1000,300,"unequal",3,NA,NA,0.6,0.12,1000,"MANTA",0.428,1.13568425178528,"MANOVA",0.47,0.691656827926636,4.2,9.35412026726057
