"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","MANTA_col","Pot_MANTA","tcomp_MANTA"
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.15,1000,"MANTA",0.993,1.12271523475647
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.15,1000,"MANTA",0.003,1.18374371528625
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.15,1000,"MANTA",0.993,1.15141654014587
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.15,1000,"MANTA",1,1.09176898002625
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.15,1000,"MANTA",1,1.11874055862427
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.15,1000,"MANTA",0.991,1.11941885948181
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.15,1000,"MANTA",0.99,1.14457774162292
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.15,1000,"MANTA",0.009,1.19122052192688
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.15,1000,"MANTA",0.99,1.13465809822083
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.15,1000,"MANTA",0.999,1.11455488204956
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.15,1000,"MANTA",0.999,1.12017226219177
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.15,1000,"MANTA",0.971,1.22647333145142
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.15,1000,"MANTA",0.968,1.17671847343445
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.15,1000,"MANTA",0.016,1.1944591999054
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.15,1000,"MANTA",0.968,1.11275482177734
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.15,1000,"MANTA",0.993,1.10400128364563
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.15,1000,"MANTA",0.991,1.13105249404907
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.15,1000,"MANTA",0.917,1.14724349975586
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.15,1000,"MANTA",0.913,1.12726593017578
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.15,1000,"MANTA",0.011,1.17545223236084
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.15,1000,"MANTA",0.913,1.1156439781189
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.15,1000,"MANTA",0.97,1.15696454048157
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.15,1000,"MANTA",0.97,1.12658905982971
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.15,1000,"MANTA",0.854,1.2422947883606
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.15,1000,"MANTA",0.854,1.16676211357117
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.15,1000,"MANTA",0.009,1.17132806777954
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.15,1000,"MANTA",0.855,1.13288974761963
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.15,1000,"MANTA",0.931,1.12954354286194
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.15,1000,"MANTA",0.933,1.17019701004028
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.18,1000,"MANTA",1,1.10190153121948
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.18,1000,"MANTA",1,1.16383481025696
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.18,1000,"MANTA",0.004,1.15045237541199
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.18,1000,"MANTA",1,1.1119704246521
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.18,1000,"MANTA",1,1.11216855049133
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.18,1000,"MANTA",1,1.09282851219177
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.18,1000,"MANTA",1,1.10194802284241
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.18,1000,"MANTA",1,1.14358568191528
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.18,1000,"MANTA",0.009,1.27866530418396
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.18,1000,"MANTA",1,1.13381338119507
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.18,1000,"MANTA",1,1.11390280723572
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.18,1000,"MANTA",1,1.48739171028137
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.18,1000,"MANTA",0.999,1.14363074302673
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.18,1000,"MANTA",0.999,1.14242959022522
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.18,1000,"MANTA",0.019,1.2412965297699
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.18,1000,"MANTA",0.999,1.11225080490112
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.18,1000,"MANTA",1,1.11442875862122
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.18,1000,"MANTA",0.999,1.1121072769165
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.18,1000,"MANTA",0.998,1.13392162322998
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.18,1000,"MANTA",0.997,1.13215637207031
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.18,1000,"MANTA",0.011,1.22343516349792
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.18,1000,"MANTA",0.998,1.22878551483154
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.18,1000,"MANTA",1,1.09925293922424
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.18,1000,"MANTA",1,1.11712861061096
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.18,1000,"MANTA",0.974,1.14636635780334
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.18,1000,"MANTA",0.97,1.23406958580017
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.18,1000,"MANTA",0.01,1.17253804206848
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.18,1000,"MANTA",0.973,1.14101386070251
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.18,1000,"MANTA",0.998,1.26106095314026
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.18,1000,"MANTA",0.998,1.14212322235107
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.21,1000,"MANTA",1,1.12367081642151
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.21,1000,"MANTA",1,1.1259126663208
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.21,1000,"MANTA",0.005,1.21320176124573
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.21,1000,"MANTA",1,1.11139416694641
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.21,1000,"MANTA",1,1.10362315177917
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.21,1000,"MANTA",1,1.11121010780334
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.21,1000,"MANTA",1,1.1612594127655
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.21,1000,"MANTA",1,1.165855884552
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.21,1000,"MANTA",0.01,1.17424583435059
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.21,1000,"MANTA",1,1.21541166305542
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.21,1000,"MANTA",1,1.13648700714111
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.21,1000,"MANTA",1,1.08149552345276
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.21,1000,"MANTA",1,1.17384314537048
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.21,1000,"MANTA",1,1.12842917442322
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.21,1000,"MANTA",0.024,1.22685670852661
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.21,1000,"MANTA",1,1.14528727531433
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.21,1000,"MANTA",1,1.13613104820251
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.21,1000,"MANTA",1,1.11399602890015
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.21,1000,"MANTA",1,1.3169538974762
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.21,1000,"MANTA",1,1.12569093704224
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.21,1000,"MANTA",0.011,1.168869972229
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.21,1000,"MANTA",1,1.14388132095337
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.21,1000,"MANTA",1,1.13113021850586
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.21,1000,"MANTA",1,1.12393641471863
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.21,1000,"MANTA",1,1.20460247993469
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.21,1000,"MANTA",1,1.16565203666687
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.21,1000,"MANTA",0.01,1.18257689476013
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.21,1000,"MANTA",1,1.18159365653992
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.21,1000,"MANTA",1,1.12687206268311
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.21,1000,"MANTA",1,1.12515020370483
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.24,1000,"MANTA",1,1.12688040733337
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.24,1000,"MANTA",1,1.12076473236084
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.24,1000,"MANTA",0.006,1.27155828475952
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.24,1000,"MANTA",1,1.10151052474976
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.24,1000,"MANTA",1,1.14604449272156
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.24,1000,"MANTA",1,1.13895702362061
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.24,1000,"MANTA",1,1.11352634429932
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.24,1000,"MANTA",1,1.12643718719482
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.24,1000,"MANTA",0.011,1.14069700241089
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.24,1000,"MANTA",1,1.19553732872009
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.24,1000,"MANTA",1,1.18769407272339
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.24,1000,"MANTA",1,1.08873128890991
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.24,1000,"MANTA",1,1.16500210762024
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.24,1000,"MANTA",1,1.48903512954712
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.24,1000,"MANTA",0.027,1.11797428131104
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.24,1000,"MANTA",1,1.27849268913269
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.24,1000,"MANTA",1,1.09588193893433
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.24,1000,"MANTA",1,1.07413220405579
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.24,1000,"MANTA",1,1.1383056640625
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.24,1000,"MANTA",1,1.13608503341675
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.24,1000,"MANTA",0.013,1.1147096157074
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.24,1000,"MANTA",1,1.24784398078918
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.24,1000,"MANTA",1,1.08495402336121
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.24,1000,"MANTA",1,1.07325577735901
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.24,1000,"MANTA",1,1.30513048171997
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.24,1000,"MANTA",1,1.25268959999084
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.24,1000,"MANTA",0.01,1.71273493766785
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.24,1000,"MANTA",1,1.43031716346741
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.24,1000,"MANTA",1,1.1780116558075
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.24,1000,"MANTA",1,1.24516582489014
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.27,1000,"MANTA",1,1.16610217094421
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.27,1000,"MANTA",1,1.12431955337524
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.27,1000,"MANTA",0.009,1.17396855354309
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.27,1000,"MANTA",1,1.19600081443787
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.27,1000,"MANTA",1,1.10745239257812
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.27,1000,"MANTA",1,1.22077822685242
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.27,1000,"MANTA",1,1.16226506233215
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.27,1000,"MANTA",1,1.19094681739807
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.27,1000,"MANTA",0.014,1.1766049861908
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.27,1000,"MANTA",1,1.11477708816528
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.27,1000,"MANTA",1,1.11448431015015
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.27,1000,"MANTA",1,1.13264584541321
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.27,1000,"MANTA",1,1.22763609886169
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.27,1000,"MANTA",1,1.20324563980103
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.27,1000,"MANTA",0.026,1.14946222305298
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.27,1000,"MANTA",1,1.13420653343201
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.27,1000,"MANTA",1,1.10160255432129
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.27,1000,"MANTA",1,1.07001757621765
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.27,1000,"MANTA",1,1.14503502845764
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.27,1000,"MANTA",1,1.16927623748779
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.27,1000,"MANTA",0.014,1.32547283172607
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.27,1000,"MANTA",1,1.15532827377319
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.27,1000,"MANTA",1,1.10913014411926
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.27,1000,"MANTA",1,1.12464094161987
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.27,1000,"MANTA",1,1.62838649749756
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.27,1000,"MANTA",1,1.29879331588745
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.27,1000,"MANTA",0.011,1.13521933555603
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.27,1000,"MANTA",1,1.23895192146301
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.27,1000,"MANTA",1,1.37722611427307
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.27,1000,"MANTA",1,1.14114665985107
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.3,1000,"MANTA",1,1.14266848564148
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.3,1000,"MANTA",1,1.12109613418579
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.3,1000,"MANTA",0.011,1.13081121444702
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.3,1000,"MANTA",1,1.15254306793213
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.3,1000,"MANTA",1,1.09369015693665
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.3,1000,"MANTA",1,1.0685727596283
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.3,1000,"MANTA",1,1.12416458129883
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.3,1000,"MANTA",1,1.10935473442078
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.3,1000,"MANTA",0.018,1.17463636398315
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.3,1000,"MANTA",1,1.12967658042908
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.3,1000,"MANTA",1,1.11805272102356
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.3,1000,"MANTA",1,1.09122610092163
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.3,1000,"MANTA",1,1.15272426605225
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.3,1000,"MANTA",1,1.10769748687744
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.3,1000,"MANTA",0.027,1.28438663482666
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.3,1000,"MANTA",1,1.19008159637451
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.3,1000,"MANTA",1,1.09507989883423
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.3,1000,"MANTA",1,1.12537026405334
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.3,1000,"MANTA",1,1.17641377449036
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.3,1000,"MANTA",1,1.13166427612305
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.3,1000,"MANTA",0.015,1.1806800365448
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.3,1000,"MANTA",1,1.1550407409668
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.3,1000,"MANTA",1,1.10495638847351
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.3,1000,"MANTA",1,1.10455584526062
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.3,1000,"MANTA",1,1.67470693588257
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.3,1000,"MANTA",1,1.29922986030579
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.3,1000,"MANTA",0.014,1.29569983482361
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.3,1000,"MANTA",1,1.30192112922668
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.3,1000,"MANTA",1,1.18009829521179
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.3,1000,"MANTA",1,1.19433856010437
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANTA",1,1.14525103569031
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANTA",1,1.13878083229065
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANTA",0.016,1.17945599555969
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANTA",1,1.09485387802124
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANTA",1,1.15299201011658
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANTA",1,1.09432339668274
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.1523756980896
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.14636325836182
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANTA",0.025,1.34173989295959
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.11817121505737
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.10322666168213
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANTA",1,1.15633869171143
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANTA",1,1.25165629386902
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANTA",1,1.13017797470093
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANTA",0.033,1.17317056655884
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANTA",1,1.13945198059082
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANTA",1,1.09651851654053
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANTA",1,1.11379766464233
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANTA",1,1.15329551696777
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANTA",1,1.18393135070801
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANTA",0.02,1.15386629104614
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANTA",1,1.15942621231079
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANTA",1,1.12818431854248
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANTA",1,1.1086790561676
