"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","MANTA_col","Pot_MANTA","tcomp_MANTA"
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.6,0.45,1000,"MANOVA",0.028,0.835401058197021
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.6,0.45,1000,"MANOVA",1,0.691426753997803
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.6,0.45,1000,"MANOVA",1,0.706167697906494
"Normalización Min- Max","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.6,0.45,1000,"MANOVA",1,0.749913692474365
"Datos sin transformar","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.8,0.45,1000,"MANOVA",0.999,0.847475290298462
"Transformación logarítmica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.8,0.45,1000,"MANOVA",0.999,0.706621646881104
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.8,0.45,1000,"MANOVA",0.025,0.80016565322876
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.8,0.45,1000,"MANOVA",0.999,0.701797246932983
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.8,0.45,1000,"MANOVA",0.999,0.737394094467163
"Normalización Min- Max","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.8,0.45,1000,"MANOVA",0.999,0.701799392700195
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0,1000,"MANOVA",0.003,0.705405712127686
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0,1000,"MANOVA",0.003,0.709116220474243
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0,1000,"MANOVA",0.007,0.758373737335205
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0,1000,"MANOVA",0.003,0.701190948486328
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0,1000,"MANOVA",0.003,0.758352518081665
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0,1000,"MANOVA",0.003,0.73849630355835
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0,1000,"MANOVA",0.003,0.883911848068237
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0,1000,"MANOVA",0.003,0.728774309158325
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0,1000,"MANOVA",0.012,0.839553594589233
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0,1000,"MANOVA",0.003,0.78480863571167
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0,1000,"MANOVA",0.003,0.762912511825562
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0,1000,"MANOVA",0.003,0.741618394851685
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0,1000,"MANOVA",0.003,0.723131656646729
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0,1000,"MANOVA",0.005,0.729651689529419
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0,1000,"MANOVA",0.006,0.839026689529419
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0,1000,"MANOVA",0.004,1.19589924812317
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0,1000,"MANOVA",0.003,0.679837942123413
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0,1000,"MANOVA",0.003,0.765364170074463
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0,1000,"MANOVA",0.003,0.747274398803711
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0,1000,"MANOVA",0.002,0.771346569061279
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0,1000,"MANOVA",0.007,0.841668605804443
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0,1000,"MANOVA",0.003,0.766539812088013
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0,1000,"MANOVA",0.003,0.658121109008789
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0,1000,"MANOVA",0.003,0.660689830780029
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0,1000,"MANOVA",0.003,1.12440276145935
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0,1000,"MANOVA",0.002,0.729147911071777
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0,1000,"MANOVA",0.009,0.77998685836792
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0,1000,"MANOVA",0.002,0.753212213516235
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0,1000,"MANOVA",0.003,0.739671230316162
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0,1000,"MANOVA",0.003,0.719852447509766
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.03,1000,"MANOVA",0.052,0.70613694190979
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.03,1000,"MANOVA",0.053,0.745195150375366
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.03,1000,"MANOVA",0.005,1.2196216583252
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.03,1000,"MANOVA",0.053,0.682281494140625
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.03,1000,"MANOVA",0.052,0.717607975006104
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.03,1000,"MANOVA",0.052,0.759306192398071
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.03,1000,"MANOVA",0.029,0.831388711929321
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.03,1000,"MANOVA",0.026,0.706194162368774
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.03,1000,"MANOVA",0.008,0.804016590118408
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.03,1000,"MANOVA",0.028,0.742833137512207
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.03,1000,"MANOVA",0.029,0.698413610458374
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.03,1000,"MANOVA",0.029,0.720537900924683
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.03,1000,"MANOVA",0.025,0.772876262664795
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.03,1000,"MANOVA",0.024,0.709684610366821
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.03,1000,"MANOVA",0.01,0.831083059310913
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.03,1000,"MANOVA",0.024,0.71990442276001
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.03,1000,"MANOVA",0.025,0.6772780418396
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.03,1000,"MANOVA",0.025,0.717025756835938
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.03,1000,"MANOVA",0.028,0.72840428352356
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.03,1000,"MANOVA",0.029,0.707663774490356
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.03,1000,"MANOVA",0.014,0.82317042350769
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.03,1000,"MANOVA",0.027,0.704675436019897
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.03,1000,"MANOVA",0.028,0.718064546585083
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.03,1000,"MANOVA",0.028,0.740267992019653
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.03,1000,"MANOVA",0.029,0.729466915130615
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.03,1000,"MANOVA",0.034,0.708155632019043
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.03,1000,"MANOVA",0.014,0.801055669784546
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.03,1000,"MANOVA",0.031,0.722620248794556
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.03,1000,"MANOVA",0.029,0.721699953079224
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.03,1000,"MANOVA",0.029,0.76347279548645
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.06,1000,"MANOVA",0.266,0.727852821350098
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.06,1000,"MANOVA",0.264,0.855694770812988
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.06,1000,"MANOVA",0.005,0.805181741714478
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.06,1000,"MANOVA",0.264,0.68422269821167
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.06,1000,"MANOVA",0.266,0.719946146011353
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.06,1000,"MANOVA",0.266,0.73811936378479
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.06,1000,"MANOVA",0.185,0.747723579406738
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.06,1000,"MANOVA",0.183,0.726813316345215
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.06,1000,"MANOVA",0.008,0.781870365142822
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.06,1000,"MANOVA",0.187,0.727880001068115
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.06,1000,"MANOVA",0.185,0.766398668289185
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.06,1000,"MANOVA",0.185,0.719105958938599
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.06,1000,"MANOVA",0.129,0.773900747299194
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.06,1000,"MANOVA",0.131,0.726488351821899
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.06,1000,"MANOVA",0.01,0.782417297363281
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.06,1000,"MANOVA",0.13,0.700132846832275
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.06,1000,"MANOVA",0.129,0.732869863510132
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.06,1000,"MANOVA",0.129,0.728091955184937
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.06,1000,"MANOVA",0.123,0.737493276596069
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.06,1000,"MANOVA",0.126,0.726519346237183
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.06,1000,"MANOVA",0.014,0.801160335540771
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.06,1000,"MANOVA",0.126,0.731056690216064
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.06,1000,"MANOVA",0.123,0.721257209777832
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.06,1000,"MANOVA",0.123,0.719579935073853
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.06,1000,"MANOVA",0.139,0.709018230438232
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.06,1000,"MANOVA",0.139,0.708672285079956
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.06,1000,"MANOVA",0.013,0.82306718826294
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.06,1000,"MANOVA",0.14,0.702621698379517
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.06,1000,"MANOVA",0.139,0.718366384506226
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.06,1000,"MANOVA",0.139,0.717364311218262
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.09,1000,"MANOVA",0.724,0.797912836074829
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.09,1000,"MANOVA",0.725,0.726508617401123
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.09,1000,"MANOVA",0.004,0.809427976608276
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.09,1000,"MANOVA",0.726,0.72256064414978
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.09,1000,"MANOVA",0.724,0.699258804321289
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.09,1000,"MANOVA",0.724,0.719383239746094
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.09,1000,"MANOVA",0.566,0.707951545715332
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.09,1000,"MANOVA",0.563,0.729135990142822
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.09,1000,"MANOVA",0.008,1.22014212608337
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.09,1000,"MANOVA",0.563,0.723440647125244
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.09,1000,"MANOVA",0.566,0.69841718673706
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.09,1000,"MANOVA",0.566,0.74121618270874
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.09,1000,"MANOVA",0.427,0.729245185852051
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.09,1000,"MANOVA",0.431,0.706617593765259
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.09,1000,"MANOVA",0.01,0.822536945343018
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.09,1000,"MANOVA",0.432,0.720918416976929
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.09,1000,"MANOVA",0.427,0.716953277587891
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.09,1000,"MANOVA",0.427,0.721256256103516
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.09,1000,"MANOVA",0.379,0.706910371780396
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.09,1000,"MANOVA",0.376,0.738368034362793
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.09,1000,"MANOVA",0.016,0.803686857223511
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.09,1000,"MANOVA",0.381,0.722298622131348
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.09,1000,"MANOVA",0.379,0.718239784240723
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.09,1000,"MANOVA",0.379,0.718939781188965
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.09,1000,"MANOVA",0.437,0.687664270401001
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.09,1000,"MANOVA",0.433,0.728664398193359
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.09,1000,"MANOVA",0.013,0.781944036483765
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.09,1000,"MANOVA",0.431,0.823503017425537
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.09,1000,"MANOVA",0.437,0.7001793384552
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.09,1000,"MANOVA",0.437,0.699008703231812
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.12,1000,"MANOVA",0.968,0.705976486206055
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.12,1000,"MANOVA",0.967,0.726303100585938
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.12,1000,"MANOVA",0.005,0.820276260375977
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.12,1000,"MANOVA",0.967,0.750748872756958
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.12,1000,"MANOVA",0.968,0.697602272033691
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.12,1000,"MANOVA",0.968,0.805270433425903
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.12,1000,"MANOVA",0.905,0.708821535110474
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.12,1000,"MANOVA",0.903,0.728666305541992
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.12,1000,"MANOVA",0.008,0.806356906890869
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.12,1000,"MANOVA",0.904,0.722228288650513
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.12,1000,"MANOVA",0.905,0.719599008560181
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.12,1000,"MANOVA",0.905,0.743439674377441
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.12,1000,"MANOVA",0.796,0.706164360046387
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.12,1000,"MANOVA",0.798,0.746122121810913
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.12,1000,"MANOVA",0.011,0.801342964172363
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.12,1000,"MANOVA",0.799,0.703556776046753
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.12,1000,"MANOVA",0.796,0.738516807556152
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.12,1000,"MANOVA",0.796,0.719699144363403
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.12,1000,"MANOVA",0.738,0.71074914932251
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.12,1000,"MANOVA",0.731,0.710121154785156
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.12,1000,"MANOVA",0.015,0.813432216644287
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.12,1000,"MANOVA",0.736,0.725595951080322
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.12,1000,"MANOVA",0.738,0.699650049209595
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.12,1000,"MANOVA",0.738,0.823122024536133
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.12,1000,"MANOVA",0.789,0.836317539215088
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.12,1000,"MANOVA",0.791,0.71007490158081
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.12,1000,"MANOVA",0.014,0.807957887649536
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.12,1000,"MANOVA",0.787,0.705010652542114
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.12,1000,"MANOVA",0.789,0.717605590820312
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.12,1000,"MANOVA",0.789,0.700698137283325
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.15,1000,"MANOVA",1,0.729585886001587
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.15,1000,"MANOVA",1,0.726930141448975
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.15,1000,"MANOVA",0.006,0.781097173690796
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.15,1000,"MANOVA",1,0.722795724868774
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.15,1000,"MANOVA",1,0.717514753341675
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.15,1000,"MANOVA",1,0.716976404190063
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.15,1000,"MANOVA",0.99,0.77960205078125
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.15,1000,"MANOVA",0.99,0.707347631454468
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.15,1000,"MANOVA",0.006,1.17731523513794
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.15,1000,"MANOVA",0.99,0.703522205352783
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.15,1000,"MANOVA",0.99,0.719865560531616
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.15,1000,"MANOVA",0.99,0.738072872161865
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.15,1000,"MANOVA",0.975,0.707284688949585
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.15,1000,"MANOVA",0.977,0.751922607421875
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.15,1000,"MANOVA",0.01,0.802890777587891
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.15,1000,"MANOVA",0.976,0.702534437179565
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.15,1000,"MANOVA",0.975,0.727695941925049
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.4,0.15,1000,"MANOVA",0.975,0.740602970123291
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.15,1000,"MANOVA",0.951,0.754134893417358
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.15,1000,"MANOVA",0.949,0.728858470916748
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.15,1000,"MANOVA",0.016,0.88490629196167
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.15,1000,"MANOVA",0.952,0.720897197723389
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.15,1000,"MANOVA",0.951,0.759174346923828
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.6,0.15,1000,"MANOVA",0.951,0.697920560836792
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.15,1000,"MANOVA",0.978,0.707733631134033
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.15,1000,"MANOVA",0.979,0.748346090316772
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.15,1000,"MANOVA",0.014,0.802541494369507
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.15,1000,"MANOVA",0.979,0.683230876922607
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.15,1000,"MANOVA",0.978,0.738257646560669
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.8,0.15,1000,"MANOVA",0.978,0.740362882614136
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.18,1000,"MANOVA",1,0.735129356384277
"Transformación logarítmica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.18,1000,"MANOVA",1,0.739557504653931
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.18,1000,"MANOVA",0.006,0.782152891159058
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.18,1000,"MANOVA",1,0.721850156784058
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.18,1000,"MANOVA",1,0.823916912078857
"Normalización Min- Max","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0,0.18,1000,"MANOVA",1,0.77430009841919
"Datos sin transformar","mvnorm",0.01,1000,300,"unequal",3,NA,NA,0.2,0.18,1000,"MANOVA",1,0.750603914260864
