"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","MANTA_col","Pot_MANTA","tcomp_MANTA"
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.0525,1000,"MANOVA",0.999,0.737096786499023
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.0525,1000,"MANOVA",0.125,0.681897878646851
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.0525,1000,"MANOVA",NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.0525,1000,"MANOVA",NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.07,1000,"MANOVA",0.13,0.680209636688232
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.07,1000,"MANOVA",0.222,0.675583124160767
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.07,1000,"MANOVA",0.999,0.723713636398315
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.07,1000,"MANOVA",0.168,0.668738603591919
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.07,1000,"MANOVA",NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.07,1000,"MANOVA",NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.0875,1000,"MANOVA",0.176,0.6673264503479
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.0875,1000,"MANOVA",0.265,0.654119968414307
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.0875,1000,"MANOVA",0.999,0.748095989227295
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.0875,1000,"MANOVA",0.208,0.70858097076416
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.0875,1000,"MANOVA",NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.0875,1000,"MANOVA",NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.105,1000,"MANOVA",0.233,0.678438901901245
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.105,1000,"MANOVA",0.309,0.663806200027466
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.105,1000,"MANOVA",0.999,0.782476902008057
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.105,1000,"MANOVA",0.251,0.673543930053711
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.105,1000,"MANOVA",NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.105,1000,"MANOVA",NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1225,1000,"MANOVA",0.306,0.686155319213867
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1225,1000,"MANOVA",0.375,0.701489925384521
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1225,1000,"MANOVA",0.999,0.786349773406982
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1225,1000,"MANOVA",0.313,0.716739177703857
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1225,1000,"MANOVA",NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1225,1000,"MANOVA",NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.14,1000,"MANOVA",0.385,0.687054395675659
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.14,1000,"MANOVA",0.449,0.681703567504883
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.14,1000,"MANOVA",0.999,0.758139371871948
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.14,1000,"MANOVA",0.402,0.67180585861206
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.14,1000,"MANOVA",NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.14,1000,"MANOVA",NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1575,1000,"MANOVA",0.455,0.669052839279175
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1575,1000,"MANOVA",0.52,0.66509222984314
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1575,1000,"MANOVA",0.999,0.760290384292603
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1575,1000,"MANOVA",0.484,0.695924520492554
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1575,1000,"MANOVA",NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1575,1000,"MANOVA",NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.175,1000,"MANOVA",0.548,0.680070161819458
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.175,1000,"MANOVA",0.589,0.674233675003052
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.175,1000,"MANOVA",0.999,0.730853080749512
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.175,1000,"MANOVA",0.568,0.676457405090332
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.175,1000,"MANOVA",NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.175,1000,"MANOVA",NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1925,1000,"MANOVA",0.627,0.665154457092285
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1925,1000,"MANOVA",0.657,0.66224479675293
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1925,1000,"MANOVA",0.999,0.746345520019531
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1925,1000,"MANOVA",0.635,0.682926416397095
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1925,1000,"MANOVA",NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.1925,1000,"MANOVA",NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.21,1000,"MANOVA",0.693,0.688049793243408
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.21,1000,"MANOVA",0.71,0.693195104598999
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.21,1000,"MANOVA",0.999,0.787814617156982
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.21,1000,"MANOVA",0.702,0.708765029907227
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.21,1000,"MANOVA",NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.21,1000,"MANOVA",NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.2275,1000,"MANOVA",0.754,0.685282230377197
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.2275,1000,"MANOVA",0.779,0.674098968505859
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.2275,1000,"MANOVA",0.999,0.96710729598999
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.2275,1000,"MANOVA",0.747,0.66231632232666
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.2275,1000,"MANOVA",NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.2275,1000,"MANOVA",NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.245,1000,"MANOVA",0.792,0.687375545501709
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.245,1000,"MANOVA",0.823,0.693203687667847
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.245,1000,"MANOVA",0.999,0.775560617446899
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.245,1000,"MANOVA",0.801,0.692215919494629
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.245,1000,"MANOVA",NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.245,1000,"MANOVA",NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.2625,1000,"MANOVA",0.834,0.683117151260376
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.2625,1000,"MANOVA",0.858,0.687533617019653
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.2625,1000,"MANOVA",0.999,0.775357484817505
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.2625,1000,"MANOVA",0.846,0.694506406784058
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.2625,1000,"MANOVA",NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.2625,1000,"MANOVA",NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.28,1000,"MANOVA",0.868,0.690449237823486
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.28,1000,"MANOVA",0.902,0.667556285858154
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.28,1000,"MANOVA",0.999,0.743101835250854
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.28,1000,"MANOVA",0.879,0.72187066078186
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.28,1000,"MANOVA",NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.28,1000,"MANOVA",NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.2975,1000,"MANOVA",0.898,0.681983470916748
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.2975,1000,"MANOVA",0.921,0.695350408554077
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.2975,1000,"MANOVA",0.999,0.770589113235474
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.2975,1000,"MANOVA",0.911,0.717698812484741
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.2975,1000,"MANOVA",NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.2975,1000,"MANOVA",NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.315,1000,"MANOVA",0.926,0.660983324050903
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.315,1000,"MANOVA",0.937,0.64799690246582
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.315,1000,"MANOVA",0.999,0.703068494796753
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.315,1000,"MANOVA",0.932,0.628969192504883
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.315,1000,"MANOVA",NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.315,1000,"MANOVA",NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.3325,1000,"MANOVA",0.947,0.704504251480103
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.3325,1000,"MANOVA",0.957,0.650441884994507
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.3325,1000,"MANOVA",0.999,0.72421407699585
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.3325,1000,"MANOVA",0.949,0.659462690353394
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.3325,1000,"MANOVA",NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.3325,1000,"MANOVA",NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.35,1000,"MANOVA",0.96,0.676110506057739
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.35,1000,"MANOVA",0.966,0.679190874099731
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.35,1000,"MANOVA",0.999,0.747215270996094
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.35,1000,"MANOVA",0.964,0.670303106307983
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.35,1000,"MANOVA",NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequalALT2",3,NA,NA,0,0.35,1000,"MANOVA",NA,NA
