"Datos","Modelo","alpha","S","n","q","Var","delta","Cor","loc","lambda","MANTA_col","Pot_MANTA","tcomp_MANTA"
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",0.6,0.8,1,NA,"MANOVA",1,0.658210039138794
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",0.8,0,1,NA,"MANOVA",1,0.694976806640625
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",0.8,0.2,1,NA,"MANOVA",1,0.695398092269897
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",0.8,0.4,1,NA,"MANOVA",1,0.685429811477661
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",0.8,0.6,1,NA,"MANOVA",1,0.675479173660278
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",0.8,0.8,1,NA,"MANOVA",1,0.678431749343872
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",1,0,1,NA,"MANOVA",1,0.676880121231079
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",1,0.2,1,NA,"MANOVA",1,0.656629800796509
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",1,0.4,1,NA,"MANOVA",1,0.702042102813721
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",1,0.6,1,NA,"MANOVA",1,0.696608781814575
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"equal",1,0.8,1,NA,"MANOVA",1,1.01901316642761
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",0,0,1,NA,"MANOVA",0.003,0.658019781112671
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",0,0.2,1,NA,"MANOVA",0.003,0.675321817398071
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",0,0.4,1,NA,"MANOVA",0.003,0.709317445755005
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",0,0.6,1,NA,"MANOVA",0.003,0.684457063674927
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",0,0.8,1,NA,"MANOVA",0.003,0.786808967590332
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",0.2,0,1,NA,"MANOVA",1,0.661643743515015
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",0.2,0.2,1,NA,"MANOVA",1,0.696330785751343
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",0.2,0.4,1,NA,"MANOVA",1,0.694356441497803
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",0.2,0.6,1,NA,"MANOVA",0.999,0.693522214889526
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",0.2,0.8,1,NA,"MANOVA",1,0.675161361694336
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",0.4,0,1,NA,"MANOVA",1,0.734357595443726
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",0.4,0.2,1,NA,"MANOVA",1,0.660318851470947
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",0.4,0.4,1,NA,"MANOVA",1,0.684973239898682
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",0.4,0.6,1,NA,"MANOVA",1,0.679571866989136
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",0.4,0.8,1,NA,"MANOVA",1,0.678417921066284
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",0.6,0,1,NA,"MANOVA",1,0.673156261444092
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",0.6,0.2,1,NA,"MANOVA",1,0.842430591583252
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",0.6,0.4,1,NA,"MANOVA",1,0.688540458679199
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",0.6,0.6,1,NA,"MANOVA",1,0.675751447677612
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",0.6,0.8,1,NA,"MANOVA",1,0.85385012626648
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",0.8,0,1,NA,"MANOVA",1,0.677107334136963
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",0.8,0.2,1,NA,"MANOVA",1,0.687261581420898
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",0.8,0.4,1,NA,"MANOVA",1,0.673725366592407
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",0.8,0.6,1,NA,"MANOVA",1,0.69404149055481
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",0.8,0.8,1,NA,"MANOVA",1,0.676667213439941
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",1,0,1,NA,"MANOVA",1,0.696369409561157
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",1,0.2,1,NA,"MANOVA",1,0.684247732162476
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",1,0.4,1,NA,"MANOVA",1,0.677753686904907
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",1,0.6,1,NA,"MANOVA",1,0.715194463729858
"Normalización Min- Max","mvnorm",0.01,1000,300,3,"unequal",1,0.8,1,NA,"MANOVA",1,0.6889967918396
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",0,0,1,NA,"MANOVA",0,0.674878835678101
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",0,0.2,1,NA,"MANOVA",0,0.710104703903198
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",0,0.4,1,NA,"MANOVA",0,0.65691328048706
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",0,0.6,1,NA,"MANOVA",0,0.696467161178589
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",0,0.8,1,NA,"MANOVA",0,0.67694878578186
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",0.2,0,1,NA,"MANOVA",0.698,0.69409704208374
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",0.2,0.2,1,NA,"MANOVA",0.464,0.676684379577637
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",0.2,0.4,1,NA,"MANOVA",0.26,0.689591646194458
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",0.2,0.6,1,NA,"MANOVA",0.172,0.673523426055908
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",0.2,0.8,1,NA,"MANOVA",0.123,0.673743963241577
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",0.4,0,1,NA,"MANOVA",1,0.710666179656982
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",0.4,0.2,1,NA,"MANOVA",1,0.67574143409729
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",0.4,0.4,1,NA,"MANOVA",0.998,0.675765991210938
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",0.4,0.6,1,NA,"MANOVA",0.988,0.696789264678955
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",0.4,0.8,1,NA,"MANOVA",0.955,0.720262050628662
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",0.6,0,1,NA,"MANOVA",1,1.07691788673401
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",0.6,0.2,1,NA,"MANOVA",1,0.678991794586182
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",0.6,0.4,1,NA,"MANOVA",1,0.6973717212677
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",0.6,0.6,1,NA,"MANOVA",1,1.21434998512268
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",0.6,0.8,1,NA,"MANOVA",1,0.734023571014404
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",0.8,0,1,NA,"MANOVA",1,0.693017959594727
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",0.8,0.2,1,NA,"MANOVA",1,0.663626432418823
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",0.8,0.4,1,NA,"MANOVA",1,0.676187515258789
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",0.8,0.6,1,NA,"MANOVA",1,0.658736705780029
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",0.8,0.8,1,NA,"MANOVA",1,0.688868761062622
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",1,0,1,NA,"MANOVA",1,0.675814151763916
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",1,0.2,1,NA,"MANOVA",1,0.659492254257202
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",1,0.4,1,NA,"MANOVA",1,0.670066833496094
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",1,0.6,1,NA,"MANOVA",1,0.678653955459595
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"equal",1,0.8,1,NA,"MANOVA",1,0.698558330535889
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",0,0,1,NA,"MANOVA",0,0.675865888595581
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",0,0.2,1,NA,"MANOVA",0,0.681029319763184
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",0,0.4,1,NA,"MANOVA",0,0.675393342971802
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",0,0.6,1,NA,"MANOVA",0,0.693144798278809
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",0,0.8,1,NA,"MANOVA",0,0.666633367538452
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",0.2,0,1,NA,"MANOVA",1,0.676985502243042
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",0.2,0.2,1,NA,"MANOVA",1,0.676414012908936
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",0.2,0.4,1,NA,"MANOVA",0.999,0.685510396957397
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",0.2,0.6,1,NA,"MANOVA",0.995,0.675140857696533
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",0.2,0.8,1,NA,"MANOVA",0.998,0.677759647369385
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",0.4,0,1,NA,"MANOVA",1,0.697484731674194
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",0.4,0.2,1,NA,"MANOVA",1,0.893958568572998
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",0.4,0.4,1,NA,"MANOVA",1,0.695337057113647
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",0.4,0.6,1,NA,"MANOVA",1,0.825943946838379
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",0.4,0.8,1,NA,"MANOVA",1,0.695843935012817
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",0.6,0,1,NA,"MANOVA",1,0.690922021865845
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",0.6,0.2,1,NA,"MANOVA",1,0.695218324661255
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",0.6,0.4,1,NA,"MANOVA",1,0.674888610839844
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",0.6,0.6,1,NA,"MANOVA",1,0.675803899765015
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",0.6,0.8,1,NA,"MANOVA",1,0.688856601715088
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",0.8,0,1,NA,"MANOVA",1,0.67559814453125
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",0.8,0.2,1,NA,"MANOVA",1,0.674946308135986
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",0.8,0.4,1,NA,"MANOVA",1,0.692891597747803
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",0.8,0.6,1,NA,"MANOVA",1,0.677037477493286
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",0.8,0.8,1,NA,"MANOVA",1,0.682507991790771
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",1,0,1,NA,"MANOVA",1,0.67724609375
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",1,0.2,1,NA,"MANOVA",1,0.67572021484375
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",1,0.4,1,NA,"MANOVA",1,0.7061607837677
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",1,0.6,1,NA,"MANOVA",1,0.677197217941284
"Normalización Min- Max","mvnorm",0.001,1000,300,3,"unequal",1,0.8,1,NA,"MANOVA",1,0.703503608703613
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",0,0,1,NA,"MANOVA",0.046,0.740639209747314
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",0,0.2,1,NA,"MANOVA",0.05,0.79231333732605
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",0,0.4,1,NA,"MANOVA",0.052,0.766526222229004
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",0,0.6,1,NA,"MANOVA",0.042,0.762346506118774
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",0,0.8,1,NA,"MANOVA",0.042,0.758395671844482
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",0.2,0,1,NA,"MANOVA",0.063,0.797525882720947
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",0.2,0.2,1,NA,"MANOVA",0.063,0.764618873596191
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",0.2,0.4,1,NA,"MANOVA",0.06,0.763830661773682
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",0.2,0.6,1,NA,"MANOVA",0.067,0.788949728012085
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",0.2,0.8,1,NA,"MANOVA",0.066,0.763468503952026
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",0.4,0,1,NA,"MANOVA",0.089,0.765516042709351
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",0.4,0.2,1,NA,"MANOVA",0.099,0.765007495880127
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",0.4,0.4,1,NA,"MANOVA",0.092,0.764137983322144
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",0.4,0.6,1,NA,"MANOVA",0.099,0.781835079193115
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",0.4,0.8,1,NA,"MANOVA",0.099,0.776407957077026
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",0.6,0,1,NA,"MANOVA",0.156,0.76400899887085
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",0.6,0.2,1,NA,"MANOVA",0.16,1.04048800468445
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",0.6,0.4,1,NA,"MANOVA",0.149,0.807051181793213
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",0.6,0.6,1,NA,"MANOVA",0.142,1.08899164199829
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",0.6,0.8,1,NA,"MANOVA",0.154,0.881239652633667
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",0.8,0,1,NA,"MANOVA",0.248,0.777732610702515
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",0.8,0.2,1,NA,"MANOVA",0.25,0.801572561264038
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",0.8,0.4,1,NA,"MANOVA",0.25,0.801163673400879
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",0.8,0.6,1,NA,"MANOVA",0.243,1.04408264160156
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",0.8,0.8,1,NA,"MANOVA",0.258,1.03997492790222
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",1,0,1,NA,"MANOVA",0.372,0.761537075042725
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",1,0.2,1,NA,"MANOVA",0.37,0.783837556838989
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",1,0.4,1,NA,"MANOVA",0.383,0.76591157913208
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",1,0.6,1,NA,"MANOVA",0.379,0.750272989273071
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"equal",1,0.8,1,NA,"MANOVA",0.374,0.811508893966675
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",0,0,1,NA,"MANOVA",0.05,0.764173746109009
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",0,0.2,1,NA,"MANOVA",0.052,0.785699367523193
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",0,0.4,1,NA,"MANOVA",0.038,0.743276119232178
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",0,0.6,1,NA,"MANOVA",0.043,0.802505731582642
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",0,0.8,1,NA,"MANOVA",0.043,0.76609468460083
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",0.2,0,1,NA,"MANOVA",0.056,0.800918817520142
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",0.2,0.2,1,NA,"MANOVA",0.045,0.801780462265015
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",0.2,0.4,1,NA,"MANOVA",0.05,0.786300182342529
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",0.2,0.6,1,NA,"MANOVA",0.052,1.02166891098022
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",0.2,0.8,1,NA,"MANOVA",0.055,0.785480737686157
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",0.4,0,1,NA,"MANOVA",0.082,0.765397310256958
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",0.4,0.2,1,NA,"MANOVA",0.084,0.799162149429321
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",0.4,0.4,1,NA,"MANOVA",0.086,0.767305850982666
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",0.4,0.6,1,NA,"MANOVA",0.079,0.751470565795898
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",0.4,0.8,1,NA,"MANOVA",0.078,0.765765428543091
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",0.6,0,1,NA,"MANOVA",0.137,0.785013198852539
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",0.6,0.2,1,NA,"MANOVA",0.15,0.763927936553955
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",0.6,0.4,1,NA,"MANOVA",0.151,0.750670194625854
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",0.6,0.6,1,NA,"MANOVA",0.149,0.746742248535156
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",0.6,0.8,1,NA,"MANOVA",0.146,0.76777458190918
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",0.8,0,1,NA,"MANOVA",0.244,0.751851558685303
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",0.8,0.2,1,NA,"MANOVA",0.25,1.20580792427063
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",0.8,0.4,1,NA,"MANOVA",0.237,0.775614738464355
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",0.8,0.6,1,NA,"MANOVA",0.244,0.751687526702881
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",0.8,0.8,1,NA,"MANOVA",0.245,0.746383428573608
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",1,0,1,NA,"MANOVA",0.367,0.791435718536377
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",1,0.2,1,NA,"MANOVA",0.392,0.788471460342407
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",1,0.4,1,NA,"MANOVA",0.36,0.785151958465576
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",1,0.6,1,NA,"MANOVA",0.371,0.933249711990356
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,3,"unequal",1,0.8,1,NA,"MANOVA",0.37,0.73048996925354
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",0,0,1,NA,"MANOVA",0.008,0.769571304321289
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",0,0.2,1,NA,"MANOVA",0.008,0.747130155563354
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",0,0.4,1,NA,"MANOVA",0.01,0.747450351715088
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",0,0.6,1,NA,"MANOVA",0.007,0.801879644393921
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",0,0.8,1,NA,"MANOVA",0.005,0.744651556015015
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",0.2,0,1,NA,"MANOVA",0.009,0.750781059265137
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",0.2,0.2,1,NA,"MANOVA",0.01,0.939588308334351
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",0.2,0.4,1,NA,"MANOVA",0.01,0.73260760307312
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",0.2,0.6,1,NA,"MANOVA",0.014,0.749817609786987
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",0.2,0.8,1,NA,"MANOVA",0.013,0.836662292480469
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",0.4,0,1,NA,"MANOVA",0.02,0.761730194091797
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",0.4,0.2,1,NA,"MANOVA",0.02,0.751160383224487
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",0.4,0.4,1,NA,"MANOVA",0.02,0.763042211532593
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",0.4,0.6,1,NA,"MANOVA",0.023,0.76017427444458
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",0.4,0.8,1,NA,"MANOVA",0.022,0.762080907821655
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",0.6,0,1,NA,"MANOVA",0.043,0.762461423873901
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",0.6,0.2,1,NA,"MANOVA",0.049,0.75284481048584
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",0.6,0.4,1,NA,"MANOVA",0.045,0.743977546691895
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",0.6,0.6,1,NA,"MANOVA",0.05,0.74195408821106
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",0.6,0.8,1,NA,"MANOVA",0.046,0.741906642913818
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",0.8,0,1,NA,"MANOVA",0.084,0.762130260467529
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",0.8,0.2,1,NA,"MANOVA",0.094,0.762111902236938
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",0.8,0.4,1,NA,"MANOVA",0.088,0.77246880531311
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",0.8,0.6,1,NA,"MANOVA",0.093,0.926954507827759
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",0.8,0.8,1,NA,"MANOVA",0.103,0.745481967926025
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",1,0,1,NA,"MANOVA",0.18,0.762691974639893
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",1,0.2,1,NA,"MANOVA",0.181,0.775856971740723
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",1,0.4,1,NA,"MANOVA",0.165,0.839439868927002
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",1,0.6,1,NA,"MANOVA",0.177,0.745057344436646
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"equal",1,0.8,1,NA,"MANOVA",0.179,0.726359367370605
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",0,0,1,NA,"MANOVA",0.007,0.822145700454712
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",0,0.2,1,NA,"MANOVA",0.012,0.742506980895996
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",0,0.4,1,NA,"MANOVA",0.006,0.738597869873047
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",0,0.6,1,NA,"MANOVA",0.007,0.761046171188354
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",0,0.8,1,NA,"MANOVA",0.009,0.744630336761475
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",0.2,0,1,NA,"MANOVA",0.007,0.747026443481445
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",0.2,0.2,1,NA,"MANOVA",0.006,0.746557950973511
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",0.2,0.4,1,NA,"MANOVA",0.013,0.753435373306274
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",0.2,0.6,1,NA,"MANOVA",0.016,0.747121810913086
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",0.2,0.8,1,NA,"MANOVA",0.015,0.743921041488647
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",0.4,0,1,NA,"MANOVA",0.018,0.749911785125732
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",0.4,0.2,1,NA,"MANOVA",0.014,0.995836973190308
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",0.4,0.4,1,NA,"MANOVA",0.023,0.830096483230591
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",0.4,0.6,1,NA,"MANOVA",0.026,0.915069341659546
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",0.4,0.8,1,NA,"MANOVA",0.024,0.745296955108643
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",0.6,0,1,NA,"MANOVA",0.043,0.758996248245239
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,3,"unequal",0.6,0.2,1,NA,"MANOVA",0.034,0.761934995651245
